Chukang Wang,China,837
Zane Khan,United States,838
Calin Manda,Romania,839
Gabriele Maria Noce,Italy,840
Yurii Dzhavakian,Ukraine,841
Max Houkes,Netherlands,842
Jules Marie,France,843
Tristan Schoolkate,Australia,844
Niki Kaliyanda Poonacha,India,845
Paul Oosterbaan,United States,846
Cheong Eui Kim,"Korea, Republic of",847
Dalibor Svrcina,Czech Republic,848
Alessandro Ingarao,Italy,849
Anas Fattar,Morocco,850
Daniil Glinka,Estonia,851
Stefano Battaglino,Italy,852
Alexander Lebedev,United States,853
Luca Prevosto,Italy,854
Aryan Goveas,India,855
Carl Soderlund,Sweden,856
Manuel Sanchez,Mexico,857
Bradley Mousley,Australia,858
Martin Beran,Canada,859
Nathan Seateun,France,860
Lorenzo Frigerio,Italy,861
Pawel Cias,Poland,862
Juan Bautista Torres,Argentina,863
Sem Verbeek,Netherlands,864
Shinji Hazawa,Japan,865
Martin Damm,Czech Republic,866
Joao Monteiro,Portugal,867
Gerard Granollers,Spain,868
Andrew Watson,United Kingdom,869
Matvey Khomentovskiy,Russian Federation,870
Duje Kekez,Croatia,871
Tadeas Paroulek,Czech Republic,872
Federico Arnaboldi,Italy,873
David Volfson,Canada,874
Yanki Erel,Turkey,875
Juan Alejandro Hernandez Serrano,Mexico,876
Haru Inoue,Japan,877
Alexander Vasilenko,Russian Federation,878
San Hui Sin,"Korea, Republic of",879
Matteo Gigante,Italy,880
Flavio Cobolli,Italy,881
Liam Draxl,Canada,882
Vlad Andrei Dancu,Romania,883
Gabriel Alejandro Hidalgo,Argentina,884
Alfredo Perez,United States,885
Christoph Negritu,Germany,886
Kazuki Nishiwaki,Japan,887
Sarp Agabigun,Turkey,888
Ivan Liutarevich,Belarus,889
Tsung Hao Huang,"Taiwan, Province of China",890
Vladimir Korolev,Russian Federation,891
Michiel De Krom,Netherlands,892
George Tsivadze,Georgia,892
Xin Gao,China,894
Toby Martin,United Kingdom,895
Ignacio Carou,Argentina,896
Yibing Wu,China,897
Matias Soto,Chile,898
Victor Estrella,Dominican Republic,899
Justin Eleveld,Netherlands,900
Gengo Kikuchi,Japan,901
Aleksandre Bakshi,Georgia,902
Leandro Riedi,Switzerland,903
Stephane Robert,France,904
Jack Findel Hawkins,United Kingdom,905
Raphael Baltensperger,Switzerland,906
Cengiz Aksu,Turkey,907
Sora Fukuda,Japan,908
Olukayode Alafia Damina Ayeni,United States,909
Pierre Delage,France,910
Ugo Blanchet,France,911
Rhett Purcell,United Kingdom,912
Julian Bradley,Ireland,913
Mikhail Fufygin,Russian Federation,914
Dominik Palan,Czech Republic,915
Anis Ghorbel,Tunisia,916
Matej Sabanov,Croatia,917
Abhinav Sanjeev Shanmugam,India,918
Vlad Victor Cornea,Romania,919
Taha Baadi,Canada,920
Zachary Eisinga,Netherlands,921
Cannon Kingsley,United States,922
Antonio Massara,Italy,923
Rishab Agarwal,India,924
Giacomo Dambrosi,Italy,925
Hong Kit Jack Wong,Hong Kong,926
Dostanbek Tashbulatov,Kazakhstan,927
Cheng Yu Yu,"Taiwan, Province of China",928
Stefan Palosi,Romania,929
Yuanfeng Li,China,930
Louis Dussin,France,931
Niklas Guttau,Germany,932
Albano Olivetti,France,933
Albert Roglan,Spain,934
Sidane Pontjodikromo,Netherlands,935
Sergi Perez Contri,Spain,936
Daniel Rodrigues,Portugal,937
Garrett Johns,United States,938
Ryan James Storrie,United Kingdom,939
Luciano Darderi,Italy,940
Julien Cagnina,Belgium,941
Timo Stodder,Germany,942
Sumit Sarkar,United States,943
Jung Woong Na,"Korea, Republic of",944
Christian Samuelsson,Sweden,945
Gianni Mina,France,946
Jacob Dunbar,United States,948
Alan Kohen,Argentina,949
Marco Brugnerotto,Italy,950
George Loffhagen,United Kingdom,951
Ajeet Rai,New Zealand,952
Koray Kirci,Turkey,953
Valentin Guenther,Germany,954
Matvey Minin,Russian Federation,955
Hugo Schott,France,956
Alex Blumenberg,Brazil,957
Simon Anthony Ivanov,Bulgaria,958
Timur Kiuamov,Russian Federation,959
Petros Tsitsipas,Greece,960
Vincent Millot,France,961
Pascal Meis,Germany,962
Pierre Faivre,France,963
Uisung Park,"Korea, Republic of",964
Mattia Bellucci,Italy,965
Pak Long Yeung,Hong Kong,966
Marius Ruzgas,Sweden,967
Saidalo Saidkarimov,Uzbekistan,968
Luca Gelhardt,Germany,969
Franco Feitt,Argentina,970
Blake Ellis,Australia,971
Simon Beaupain,Belgium,972
Maxime Mora,France,973
Maxime Pauwels,Belgium,974
Luis Patino,Mexico,975
Mirko Martinez,Switzerland,976
Samuele Ramazzotti,Italy,977
Niels Visker,Netherlands,978
Peter Fajta,Hungary,979
Andrea Bolla,Italy,980
Vadym Ursu,Ukraine,981
Maciej Rajski,Poland,982
Justin Boulais,Canada,983
Francesco Passaro,Italy,984
Chuhan Wang,China,985
Oleksandr Ovcharenko,Ukraine,986
Filip Misolic,Austria,987
Yaraslau Shyla,Belarus,988
Rimpei Kawakami,Japan,989
Luka Pavlovic,France,990
William Bushamuka,"Congo, the Democratic Republic of the",991
Luca Tomasetto,Italy,992
Matyas Fuele,Hungary,993
Bart Van Den Berg,Netherlands,994
S D Prajwal Dev,India,995
Kalman L Boyd,United States,996
Dhruv Sunish,India,997
Harry Thursfield,United Kingdom,998
Gabriel Donev,Bulgaria,999
Tristan Boyer,United States,1000
Petr Hajek,Czech Republic,1001
